year,breakdown,school,question,question_text,response,count,denominator,value,lowercl,uppercl,lowereb,uppereb,order,question_raw,question_theme,reworded,survey_text,menu_text,multi_cat,multi_binary,question_coded_gen,survey_text_gen,response_of_interest,heading,question_response,polarity,rotation,question_type
2022,Prefer not to say,All Schools,mental_type_other,other types of support,Yes,60,190,31.6%,22.3%,42.7%,9.3%,11.1%,57,Q17646821.5,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they wanted <b>%s</b> as a type of mental health support was %s %s students (%s).,Would want other types of support if they were struggling with their mental health,other types of support,FALSE,TRUE,mental_type,"If you were struggling with your mental health, what kind of support would you want?",TRUE,What kind of mental health support they want,Would want other types of support if they were struggling with their mental health,NA,1,NA
2022,Prefer not to say,All Schools,mental_type_phone,phone counselling,No,170,185,91.9%,83.4%,96.2%,8.4%,4.3%,60.2,Q17646821.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they wanted <b>%s</b> as a type of mental health support was %s %s students (%s).,Would want online support if they were struggling with their mental health,phone counselling,FALSE,TRUE,mental_type,"If you were struggling with your mental health, what kind of support would you want?",FALSE,What kind of mental health support they want,Would want online support if they were struggling with their mental health,NA,1,Multiple Select
2022,Prefer not to say,All Schools,mental_type_phone,phone counselling,No,170,185,91.9%,83.4%,96.2%,8.4%,4.3%,57,Q17646821.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they wanted <b>%s</b> as a type of mental health support was %s %s students (%s).,Would want online support if they were struggling with their mental health,phone counselling,FALSE,TRUE,mental_type,"If you were struggling with your mental health, what kind of support would you want?",FALSE,What kind of mental health support they want,Would want online support if they were struggling with their mental health,NA,1,NA
2022,Prefer not to say,All Schools,mental_type_phone,phone counselling,Yes,15,185,8.1%,3.8%,16.6%,4.3%,8.4%,60.2,Q17646821.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they wanted <b>%s</b> as a type of mental health support was %s %s students (%s).,Would want phone counselling if they were struggling with their mental health,phone counselling,FALSE,TRUE,mental_type,"If you were struggling with your mental health, what kind of support would you want?",TRUE,What kind of mental health support they want,Would want phone counselling if they were struggling with their mental health,NA,1,Multiple Select
2022,Prefer not to say,All Schools,mental_type_phone,phone counselling,Yes,15,185,8.1%,3.8%,16.6%,4.3%,8.4%,57,Q17646821.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they wanted <b>%s</b> as a type of mental health support was %s %s students (%s).,Would want phone counselling if they were struggling with their mental health,phone counselling,FALSE,TRUE,mental_type,"If you were struggling with your mental health, what kind of support would you want?",TRUE,What kind of mental health support they want,Would want phone counselling if they were struggling with their mental health,NA,1,NA
2022,Prefer not to say,All Schools,mental_youthservice,the Youth Service,No,180,190,94.7%,87.3%,97.9%,7.5%,3.2%,59.4,Q8978248.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the Youth Service they were struggling with their mental health,Youth Service,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,Multiple Select
2022,Prefer not to say,All Schools,mental_youthservice,the Youth Service,No,180,190,94.7%,87.3%,97.9%,7.5%,3.2%,56,Q8978248.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the Youth Service they were struggling with their mental health,Youth Service,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,FALSE,Where they'd get support for mental health,NA,NA,1,NA
2022,Prefer not to say,All Schools,mental_youthservice,the Youth Service,Yes,10,190,5.3%,2.1%,12.7%,3.2%,7.5%,59.4,Q8978248.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the Youth Service they were struggling with their mental health,Youth Service,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from the Youth Service,NA,1,Multiple Select
2022,Prefer not to say,All Schools,mental_youthservice,the Youth Service,Yes,10,190,5.3%,2.1%,12.7%,3.2%,7.5%,56,Q8978248.4,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they would want mental health support from <b>%s</b> was %s %s students (%s).,Would want support from the Youth Service they were struggling with their mental health,Youth Service,FALSE,TRUE,mental,Where would you want support from if you were struggling with your mental health?,TRUE,Where they'd get support for mental health,Would want mental health support from the Youth Service,NA,1,NA
2022,Prefer not to say,All Schools,selfharm_ever,ever self-harmed,No,70,180,38.9%,28.5%,50.4%,10.4%,11.5%,56,Q8978245,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever self-harmed?,NA,FALSE,FALSE,selfharm_ever,Have you ever self-harmed?,FALSE,Self-harm,NA,NA,0,Simple
2022,Prefer not to say,All Schools,selfharm_ever,ever self-harmed,No,70,180,38.9%,28.5%,50.4%,10.4%,11.5%,53,Q8978245,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever self-harmed?,NA,FALSE,FALSE,selfharm_ever,Have you ever self-harmed?,FALSE,Self-harm,NA,NA,1,NA
2022,Prefer not to say,All Schools,selfharm_ever,ever self-harmed,Prefer not to say,60,180,33.3%,23.6%,44.8%,9.8%,11.5%,56,Q8978245,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever self-harmed?,NA,FALSE,FALSE,selfharm_ever,Have you ever self-harmed?,FALSE,Self-harm,NA,NA,0,Simple
2022,Prefer not to say,All Schools,selfharm_ever,ever self-harmed,Prefer not to say,60,180,33.3%,23.6%,44.8%,9.8%,11.5%,53,Q8978245,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever self-harmed?,NA,FALSE,FALSE,selfharm_ever,Have you ever self-harmed?,FALSE,Self-harm,NA,NA,1,NA
2022,Prefer not to say,All Schools,selfharm_ever,ever self-harmed,Yes,50,180,27.8%,18.8%,39.0%,9.0%,11.2%,56,Q8978245,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever self-harmed?,NA,FALSE,FALSE,selfharm_ever,Have you ever self-harmed?,TRUE,Self-harm,Self-harmed,RAG - Low is good,0,Simple
2022,Prefer not to say,All Schools,selfharm_ever,ever self-harmed,Yes,50,180,27.8%,18.8%,39.0%,9.0%,11.2%,53,Q8978245,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they <b>%s</b> was %s %s students (%s).,Have you ever self-harmed?,NA,FALSE,FALSE,selfharm_ever,Have you ever self-harmed?,TRUE,Self-harm,Self-harmed,RAG - Low is good,1,NA
2022,Prefer not to say,All Schools,worry_bully,bullying,No,115,185,62.2%,50.8%,72.3%,11.4%,10.2%,51.3,Q8978241.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,bullying,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_bully,bullying,No,115,185,62.2%,50.8%,72.3%,11.4%,10.2%,49,Q8978241.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,bullying,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_bully,bullying,No,115,185,62.2%,50.8%,72.3%,11.4%,10.2%,49,Q8978241.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,bullying,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_bully,bullying,Yes,70,185,37.8%,27.7%,49.2%,10.2%,11.4%,51.3,Q8978241.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,bullying,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about bullying,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_bully,bullying,Yes,70,185,37.8%,27.7%,49.2%,10.2%,11.4%,49,Q8978241.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,bullying,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about bullying,NA,1,NA
2022,Prefer not to say,All Schools,worry_bully,bullying,Yes,70,185,37.8%,27.7%,49.2%,10.2%,11.4%,49,Q8978241.3,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,future prospects,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about future education/career,NA,1,NA
2022,Prefer not to say,All Schools,worry_crime,crime,No,150,185,81.1%,70.7%,88.4%,10.3%,7.3%,51.97,Q8978241.16,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,local crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_crime,crime,No,150,185,81.1%,70.7%,88.4%,10.3%,7.3%,49,Q8978241.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_crime,crime,No,150,185,81.1%,70.7%,88.4%,10.3%,7.3%,49,Q8978241.16,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,local crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_crime,crime,Yes,35,185,18.9%,11.6%,29.3%,7.3%,10.3%,51.97,Q8978241.16,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,local crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about local crime/street safety,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_crime,crime,Yes,35,185,18.9%,11.6%,29.3%,7.3%,10.3%,49,Q8978241.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about crime,NA,1,NA
2022,Prefer not to say,All Schools,worry_crime,crime,Yes,35,185,18.9%,11.6%,29.3%,7.3%,10.3%,49,Q8978241.16,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about crime,local crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about local crime/street safety,NA,1,NA
2022,Prefer not to say,All Schools,worry_drugsalcohol,drugs/alcohol,No,155,190,81.6%,71.5%,88.7%,10.1%,7.1%,51.92,Q8978241.11,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_drugsalcohol,drugs/alcohol,No,155,190,81.6%,71.5%,88.7%,10.1%,7.1%,49,Q8978241.10,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_drugsalcohol,drugs/alcohol,No,155,190,81.6%,71.5%,88.7%,10.1%,7.1%,49,Q8978241.11,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_drugsalcohol,drugs/alcohol,Yes,35,190,18.4%,11.3%,28.5%,7.1%,10.1%,51.92,Q8978241.11,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about drugs/alcohol,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_drugsalcohol,drugs/alcohol,Yes,35,190,18.4%,11.3%,28.5%,7.1%,10.1%,49,Q8978241.10,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about drugs/alcohol,NA,1,NA
2022,Prefer not to say,All Schools,worry_drugsalcohol,drugs/alcohol,Yes,35,190,18.4%,11.3%,28.5%,7.1%,10.1%,49,Q8978241.11,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about drugs/alcohol,drugs/alcohol,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about drugs/alcohol,NA,1,NA
2022,Prefer not to say,All Schools,worry_environment,the environment,No,110,185,59.5%,48.1%,69.9%,11.4%,10.4%,51.93,Q8978241.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_environment,the environment,No,110,185,59.5%,48.1%,69.9%,11.4%,10.4%,49,Q8978241.11,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_environment,the environment,No,110,185,59.5%,48.1%,69.9%,11.4%,10.4%,49,Q8978241.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_environment,the environment,Yes,75,185,40.5%,30.1%,51.9%,10.4%,11.4%,51.93,Q8978241.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about the environment,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_environment,the environment,Yes,75,185,40.5%,30.1%,51.9%,10.4%,11.4%,49,Q8978241.11,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about the environment,NA,1,NA
2022,Prefer not to say,All Schools,worry_environment,the environment,Yes,75,185,40.5%,30.1%,51.9%,10.4%,11.4%,49,Q8978241.12,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about the environment,the environment,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about the environment,NA,1,NA
2022,Prefer not to say,All Schools,worry_family,family problems,No,115,190,60.5%,49.3%,70.7%,11.2%,10.2%,51.6,Q8978241.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_family,family problems,No,115,190,60.5%,49.3%,70.7%,11.2%,10.2%,49,Q8978241.5,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_family,family problems,No,115,190,60.5%,49.3%,70.7%,11.2%,10.2%,49,Q8978241.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_family,family problems,Yes,75,190,39.5%,29.3%,50.7%,10.2%,11.2%,51.6,Q8978241.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about family problems,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_family,family problems,Yes,75,190,39.5%,29.3%,50.7%,10.2%,11.2%,49,Q8978241.5,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about family problems,NA,1,NA
2022,Prefer not to say,All Schools,worry_family,family problems,Yes,75,190,39.5%,29.3%,50.7%,10.2%,11.2%,49,Q8978241.6,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about family problems,family problems,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about family problems,NA,1,NA
2022,Prefer not to say,All Schools,worry_friends,issues with friends,No,100,190,52.6%,41.6%,63.4%,11.0%,10.8%,51.96,Q8978241.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_friends,issues with friends,No,100,190,52.6%,41.6%,63.4%,11.0%,10.8%,49,Q8978241.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_friends,issues with friends,No,100,190,52.6%,41.6%,63.4%,11.0%,10.8%,49,Q8978241.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_friends,issues with friends,Yes,90,190,47.4%,36.6%,58.4%,10.8%,11.0%,51.96,Q8978241.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about issues with friends,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_friends,issues with friends,Yes,90,190,47.4%,36.6%,58.4%,10.8%,11.0%,49,Q8978241.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about issues with friends,NA,1,NA
2022,Prefer not to say,All Schools,worry_friends,issues with friends,Yes,90,190,47.4%,36.6%,58.4%,10.8%,11.0%,49,Q8978241.15,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about issues with friends,issues with friends,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about issues with friends,NA,1,NA
2022,Prefer not to say,All Schools,worry_future,future prospects,No,85,185,45.9%,35.1%,57.2%,10.8%,11.2%,51.2,Q8978241.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,future prospects,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_future,future prospects,No,85,185,45.9%,35.1%,57.2%,10.8%,11.2%,49,Q8978241.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,future prospects,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_future,future prospects,Yes,100,185,54.1%,42.8%,64.9%,11.2%,10.8%,51.2,Q8978241.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about future prospects,future prospects,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about future education/career,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_future,future prospects,Yes,100,185,54.1%,42.8%,64.9%,11.2%,10.8%,49,Q8978241.2,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about bullying,bullying,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about bullying,NA,1,NA
2022,Prefer not to say,All Schools,worry_gambling,gambling,No,175,185,94.6%,86.9%,97.9%,7.7%,3.3%,51.95,Q8978241.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_gambling,gambling,No,175,185,94.6%,86.9%,97.9%,7.7%,3.3%,49,Q8978241.13,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_gambling,gambling,No,175,185,94.6%,86.9%,97.9%,7.7%,3.3%,49,Q8978241.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_gambling,gambling,Yes,10,185,5.4%,2.1%,13.1%,3.3%,7.7%,51.95,Q8978241.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about gambling,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_gambling,gambling,Yes,10,185,5.4%,2.1%,13.1%,3.3%,7.7%,49,Q8978241.13,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about gambling,NA,1,NA
2022,Prefer not to say,All Schools,worry_gambling,gambling,Yes,10,185,5.4%,2.1%,13.1%,3.3%,7.7%,49,Q8978241.14,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about gambling,gambling,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about gambling,NA,1,NA
2022,Prefer not to say,All Schools,worry_incrime,getting involved in crime,No,165,190,86.8%,77.5%,92.7%,9.4%,5.8%,51.99,Q8978241.19,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about getting involved in crime,getting involved in crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_incrime,getting involved in crime,No,165,190,86.8%,77.5%,92.7%,9.4%,5.8%,49,Q8978241.19,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about getting involved in crime,getting involved in crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,FALSE,Worries,NA,NA,1,NA
2022,Prefer not to say,All Schools,worry_incrime,getting involved in crime,Yes,25,190,13.2%,7.3%,22.5%,5.8%,9.4%,51.99,Q8978241.19,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about getting involved in crime,getting involved in crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about getting involved in crime,NA,0,Multiple Select
2022,Prefer not to say,All Schools,worry_incrime,getting involved in crime,Yes,25,190,13.2%,7.3%,22.5%,5.8%,9.4%,49,Q8978241.19,Mental Health and Wellbeing,The proportion of %s students who responded with <b>'%s'</b> (%s) when asked if they worried about <b>'%s'</b> was %s %s students (%s).,Worries about getting involved in crime,getting involved in crime,FALSE,TRUE,worry,Which of the following issues do you worry about?,TRUE,Worries,Worries about getting involved in crime,NA,1,NA
